#options: 592x352 fps=3/1 timebase=1/3 bitdepth=8 cabac=1 ref=1 deblock=1:0:0 analyse=0x1:0 me=dia subme=2 psy=1 psy_rd=1.00:0.00 mixed_ref=0 me_range=16 chroma_me=1 trellis=0 8x8dct=0 cqm=0 deadzone=21,11 fast_pskip=1 chroma_qp_offset=0 threads=3 lookahead_threads=1 sliced_threads=0 nr=0 decimate=1 interlaced=0 bluray_compat=0 constrained_intra=0 bframes=3 b_pyramid=2 b_adapt=2 b_bias=0 direct=3 weightb=1 open_gop=0 weightp=2 keyint=250 keyint_min=3 scenecut=40 intra_refresh=0 rc_lookahead=50 rc=abr mbtree=1 bitrate=8 ratetol=1.0 qcomp=0.60 qpmin=0 qpmax=69 qpstep=4 ip_ratio=1.40 aq=1:1.00
in:142 out:141 type:P dur:2 cpbdur:2 q:36.53 aq:31.97 tex:1134 mv:108 misc:182 imb:0 pmb:20 smb:794 d:s ref:0 ;
in:141 out:142 type:b dur:2 cpbdur:2 q:36.82 aq:40.00 tex:1 mv:6 misc:145 imb:0 pmb:3 smb:811 d:s ref:0 ;
in:144 out:143 type:P dur:2 cpbdur:2 q:36.16 aq:30.59 tex:2001 mv:183 misc:224 imb:1 pmb:30 smb:783 d:s ref:0 ;
in:143 out:144 type:b dur:2 cpbdur:2 q:36.35 aq:39.00 tex:2 mv:11 misc:147 imb:0 pmb:5 smb:809 d:s ref:0 ;
in:148 out:145 type:P dur:2 cpbdur:2 q:35.62 aq:27.45 tex:5521 mv:379 misc:348 imb:4 pmb:60 smb:750 d:s ref:0 ;
in:146 out:146 type:B dur:2 cpbdur:2 q:35.89 aq:39.01 tex:197 mv:153 misc:210 imb:0 pmb:21 smb:793 d:t ref:0 ;
in:145 out:147 type:b dur:2 cpbdur:2 q:36.02 aq:40.88 tex:59 mv:38 misc:159 imb:0 pmb:9 smb:805 d:s ref:0 ;
in:147 out:148 type:b dur:2 cpbdur:2 q:35.75 aq:38.00 tex:3 mv:73 misc:156 imb:1 pmb:7 smb:806 d:- ref:0 ;
in:150 out:149 type:P dur:2 cpbdur:2 q:35.42 aq:24.33 tex:5841 mv:257 misc:574 imb:4 pmb:105 smb:705 d:s ref:0 ;
in:149 out:150 type:b dur:2 cpbdur:2 q:35.52 aq:38.00 tex:2 mv:15 misc:151 imb:0 pmb:6 smb:808 d:s ref:0 ;
in:152 out:151 type:P dur:2 cpbdur:2 q:34.71 aq:24.67 tex:16056 mv:442 misc:870 imb:8 pmb:277 smb:529 d:s ref:0 ;
in:151 out:152 type:b dur:2 cpbdur:2 q:35.07 aq:38.58 tex:34 mv:31 misc:143 imb:0 pmb:6 smb:808 d:t ref:0 ;
in:154 out:153 type:P dur:2 cpbdur:2 q:34.93 aq:25.63 tex:7967 mv:320 misc:569 imb:5 pmb:117 smb:692 d:s ref:0 ;
in:153 out:154 type:b dur:2 cpbdur:2 q:34.82 aq:38.00 tex:1 mv:23 misc:160 imb:0 pmb:6 smb:808 d:s ref:0 ;
in:155 out:155 type:P dur:2 cpbdur:2 q:36.55 aq:30.94 tex:501 mv:58 misc:161 imb:1 pmb:6 smb:807 d:s ref:0 ;
in:159 out:156 type:P dur:2 cpbdur:2 q:37.27 aq:33.55 tex:2322 mv:231 misc:199 imb:1 pmb:31 smb:782 d:s ref:0 ;
in:157 out:157 type:B dur:2 cpbdur:2 q:36.91 aq:38.88 tex:99 mv:104 misc:181 imb:0 pmb:10 smb:804 d:t ref:0 ;
in:156 out:158 type:b dur:2 cpbdur:2 q:36.73 aq:39.88 tex:49 mv:32 misc:143 imb:0 pmb:5 smb:809 d:s ref:0 ;
in:158 out:159 type:b dur:2 cpbdur:2 q:37.09 aq:40.68 tex:72 mv:16 misc:136 imb:0 pmb:2 smb:812 d:- ref:0 ;
in:163 out:160 type:P dur:2 cpbdur:2 q:36.45 aq:31.57 tex:4088 mv:276 misc:236 imb:0 pmb:39 smb:775 d:- ref:0 ;
in:161 out:161 type:B dur:2 cpbdur:2 q:36.86 aq:39.43 tex:289 mv:102 misc:185 imb:0 pmb:8 smb:806 d:t ref:0 ;
in:160 out:162 type:b dur:2 cpbdur:2 q:37.06 aq:40.00 tex:0 mv:17 misc:159 imb:0 pmb:7 smb:807 d:- ref:0 ;
in:162 out:163 type:b dur:2 cpbdur:2 q:36.66 aq:40.01 tex:86 mv:44 misc:158 imb:0 pmb:6 smb:808 d:- ref:0 ;
in:167 out:164 type:P dur:2 cpbdur:2 q:35.81 aq:26.60 tex:7239 mv:416 misc:225 imb:7 pmb:37 smb:770 d:t ref:0 ;
in:165 out:165 type:B dur:2 cpbdur:2 q:36.13 aq:36.78 tex:874 mv:235 misc:219 imb:0 pmb:33 smb:781 d:s ref:0 ;
in:164 out:166 type:b dur:2 cpbdur:2 q:36.29 aq:38.92 tex:128 mv:85 misc:179 imb:0 pmb:13 smb:801 d:s ref:0 ;
in:166 out:167 type:b dur:2 cpbdur:2 q:35.97 aq:39.00 tex:2 mv:45 misc:201 imb:0 pmb:23 smb:791 d:- ref:0 ;
in:171 out:168 type:P dur:2 cpbdur:2 q:35.67 aq:27.13 tex:3510 mv:243 misc:247 imb:3 pmb:31 smb:780 d:s ref:0 ;
in:169 out:169 type:B dur:2 cpbdur:2 q:35.74 aq:37.17 tex:55 mv:94 misc:187 imb:0 pmb:13 smb:801 d:t ref:0 ;
in:168 out:170 type:b dur:2 cpbdur:2 q:35.77 aq:39.58 tex:168 mv:58 misc:158 imb:0 pmb:9 smb:805 d:s ref:0 ;
in:170 out:171 type:b dur:2 cpbdur:2 q:35.70 aq:38.00 tex:1 mv:11 misc:148 imb:0 pmb:5 smb:809 d:- ref:0 ;
in:175 out:172 type:P dur:2 cpbdur:2 q:34.92 aq:25.00 tex:5165 mv:246 misc:373 imb:1 pmb:58 smb:755 d:s ref:0 ;
in:173 out:173 type:B dur:2 cpbdur:2 q:35.30 aq:37.34 tex:44 mv:168 misc:196 imb:0 pmb:18 smb:796 d:t ref:0 ;
in:172 out:174 type:b dur:2 cpbdur:2 q:35.48 aq:40.01 tex:29 mv:41 misc:146 imb:0 pmb:6 smb:808 d:s ref:0 ;
in:174 out:175 type:b dur:2 cpbdur:2 q:35.11 aq:39.41 tex:194 mv:45 misc:161 imb:0 pmb:9 smb:805 d:- ref:0 ;
in:176 out:176 type:P dur:2 cpbdur:2 q:34.39 aq:24.72 tex:10065 mv:219 misc:668 imb:3 pmb:152 smb:659 d:s ref:0 ;
in:179 out:177 type:P dur:2 cpbdur:2 q:34.05 aq:24.86 tex:7525 mv:263 misc:644 imb:2 pmb:131 smb:681 d:s ref:0 ;
in:178 out:178 type:B dur:2 cpbdur:2 q:34.17 aq:38.03 tex:173 mv:73 misc:146 imb:0 pmb:7 smb:807 d:t ref:0 ;
in:177 out:179 type:b dur:2 cpbdur:2 q:34.28 aq:37.00 tex:1 mv:17 misc:142 imb:0 pmb:4 smb:810 d:s ref:0 ;
in:182 out:180 type:P dur:2 cpbdur:2 q:35.55 aq:29.14 tex:2839 mv:216 misc:201 imb:0 pmb:28 smb:786 d:s ref:0 ;
in:181 out:181 type:B dur:2 cpbdur:2 q:35.05 aq:39.34 tex:69 mv:125 misc:166 imb:0 pmb:11 smb:803 d:t ref:0 ;
in:180 out:182 type:b dur:2 cpbdur:2 q:34.55 aq:36.79 tex:52 mv:63 misc:181 imb:0 pmb:12 smb:802 d:s ref:0 ;
in:184 out:183 type:P dur:2 cpbdur:2 q:35.03 aq:25.03 tex:3013 mv:188 misc:223 imb:1 pmb:29 smb:784 d:t ref:0 ;
in:183 out:184 type:b dur:2 cpbdur:2 q:35.29 aq:38.00 tex:2 mv:9 misc:149 imb:0 pmb:4 smb:810 d:t ref:0 ;
in:187 out:185 type:P dur:2 cpbdur:2 q:34.43 aq:30.53 tex:3412 mv:224 misc:228 imb:0 pmb:34 smb:780 d:t ref:0 ;
in:186 out:186 type:B dur:2 cpbdur:2 q:34.63 aq:37.20 tex:78 mv:16 misc:146 imb:0 pmb:4 smb:810 d:t ref:0 ;
in:185 out:187 type:b dur:2 cpbdur:2 q:34.83 aq:38.00 tex:3 mv:10 misc:139 imb:0 pmb:4 smb:810 d:t ref:0 ;
in:188 out:188 type:P dur:2 cpbdur:2 q:34.36 aq:29.51 tex:2426 mv:164 misc:226 imb:0 pmb:31 smb:783 d:t ref:0 ;
in:190 out:189 type:P dur:2 cpbdur:2 q:34.04 aq:22.15 tex:3483 mv:207 misc:270 imb:1 pmb:34 smb:779 d:t ref:0 ;
in:189 out:190 type:b dur:2 cpbdur:2 q:34.20 aq:37.00 tex:2 mv:42 misc:156 imb:0 pmb:10 smb:804 d:s ref:0 ;
in:192 out:191 type:P dur:2 cpbdur:2 q:33.72 aq:27.56 tex:4437 mv:225 misc:346 imb:0 pmb:53 smb:761 d:t ref:0 ;
in:191 out:192 type:b dur:2 cpbdur:2 q:33.88 aq:38.25 tex:135 mv:39 misc:162 imb:0 pmb:10 smb:804 d:t ref:0 ;
in:194 out:193 type:P dur:2 cpbdur:2 q:33.57 aq:27.70 tex:5259 mv:274 misc:291 imb:0 pmb:51 smb:763 d:t ref:0 ;
in:193 out:194 type:b dur:2 cpbdur:2 q:33.65 aq:37.87 tex:105 mv:29 misc:162 imb:0 pmb:7 smb:807 d:t ref:0 ;
in:198 out:195 type:P dur:2 cpbdur:2 q:33.57 aq:27.09 tex:4781 mv:254 misc:253 imb:0 pmb:40 smb:774 d:t ref:0 ;
in:196 out:196 type:B dur:2 cpbdur:2 q:33.57 aq:35.25 tex:400 mv:143 misc:193 imb:0 pmb:15 smb:799 d:t ref:0 ;
in:195 out:197 type:b dur:2 cpbdur:2 q:33.57 aq:36.00 tex:3 mv:52 misc:169 imb:0 pmb:13 smb:801 d:s ref:0 ;
in:197 out:198 type:b dur:2 cpbdur:2 q:33.57 aq:37.87 tex:107 mv:49 misc:164 imb:0 pmb:9 smb:805 d:- ref:0 ;
in:199 out:199 type:P dur:2 cpbdur:2 q:33.75 aq:28.82 tex:2430 mv:131 misc:199 imb:0 pmb:25 smb:789 d:t ref:0 ;
in:201 out:200 type:P dur:2 cpbdur:2 q:33.43 aq:26.80 tex:5135 mv:259 misc:246 imb:0 pmb:44 smb:770 d:t ref:0 ;
in:200 out:201 type:b dur:2 cpbdur:2 q:33.59 aq:33.51 tex:76 mv:40 misc:164 imb:0 pmb:11 smb:803 d:t ref:0 ;
in:202 out:202 type:P dur:2 cpbdur:2 q:33.13 aq:27.27 tex:1699 mv:86 misc:255 imb:1 pmb:23 smb:790 d:t ref:0 ;
in:206 out:203 type:P dur:2 cpbdur:2 q:33.52 aq:30.25 tex:4232 mv:221 misc:187 imb:1 pmb:30 smb:783 d:t ref:0 ;
in:204 out:204 type:B dur:2 cpbdur:2 q:33.33 aq:35.33 tex:424 mv:97 misc:207 imb:0 pmb:11 smb:803 d:t ref:0 ;
in:203 out:205 type:b dur:2 cpbdur:2 q:33.23 aq:37.25 tex:30 mv:30 misc:156 imb:0 pmb:7 smb:807 d:t ref:0 ;
in:205 out:206 type:b dur:2 cpbdur:2 q:33.42 aq:36.49 tex:41 mv:110 misc:185 imb:0 pmb:13 smb:801 d:- ref:0 ;
in:208 out:207 type:P dur:2 cpbdur:2 q:33.13 aq:29.16 tex:2849 mv:178 misc:197 imb:0 pmb:30 smb:784 d:t ref:0 ;
in:207 out:208 type:b dur:2 cpbdur:2 q:33.32 aq:36.00 tex:6 mv:31 misc:163 imb:0 pmb:10 smb:804 d:t ref:0 ;
in:209 out:209 type:P dur:2 cpbdur:2 q:32.49 aq:28.27 tex:2448 mv:139 misc:205 imb:0 pmb:24 smb:790 d:t ref:0 ;
in:210 out:210 type:P dur:2 cpbdur:2 q:32.56 aq:29.01 tex:2666 mv:121 misc:205 imb:1 pmb:25 smb:788 d:t ref:0 ;
in:211 out:211 type:P dur:2 cpbdur:2 q:32.43 aq:28.30 tex:2914 mv:150 misc:200 imb:0 pmb:30 smb:784 d:t ref:0 ;
in:212 out:212 type:P dur:2 cpbdur:2 q:32.41 aq:27.80 tex:1053 mv:70 misc:181 imb:0 pmb:13 smb:801 d:t ref:0 ;
in:214 out:213 type:P dur:2 cpbdur:2 q:32.40 aq:28.78 tex:1989 mv:131 misc:208 imb:0 pmb:23 smb:791 d:t ref:0 ;
in:213 out:214 type:b dur:2 cpbdur:2 q:32.41 aq:35.00 tex:1 mv:42 misc:157 imb:0 pmb:9 smb:805 d:t ref:0 ;
in:215 out:215 type:P dur:2 cpbdur:2 q:32.35 aq:28.60 tex:1900 mv:125 misc:183 imb:2 pmb:19 smb:793 d:t ref:0 ;
in:216 out:216 type:P dur:2 cpbdur:2 q:32.33 aq:28.66 tex:1599 mv:110 misc:203 imb:0 pmb:23 smb:791 d:t ref:0 ;
in:217 out:217 type:P dur:2 cpbdur:2 q:32.29 aq:25.87 tex:1709 mv:123 misc:184 imb:1 pmb:19 smb:794 d:t ref:0 ;
in:219 out:218 type:P dur:2 cpbdur:2 q:32.27 aq:29.79 tex:1947 mv:148 misc:193 imb:0 pmb:22 smb:792 d:t ref:0 ;
in:218 out:219 type:b dur:2 cpbdur:2 q:32.28 aq:35.00 tex:1 mv:43 misc:156 imb:0 pmb:10 smb:804 d:t ref:0 ;
in:220 out:220 type:P dur:2 cpbdur:2 q:32.22 aq:30.17 tex:1176 mv:112 misc:184 imb:0 pmb:16 smb:798 d:t ref:0 ;
in:224 out:221 type:P dur:2 cpbdur:2 q:32.19 aq:32.95 tex:2057 mv:225 misc:230 imb:0 pmb:32 smb:782 d:t ref:0 ;
in:222 out:222 type:B dur:2 cpbdur:2 q:32.21 aq:36.11 tex:392 mv:132 misc:204 imb:0 pmb:22 smb:792 d:t ref:0 ;
in:221 out:223 type:b dur:2 cpbdur:2 q:32.21 aq:35.00 tex:7 mv:81 misc:192 imb:0 pmb:24 smb:790 d:s ref:0 ;
in:223 out:224 type:b dur:2 cpbdur:2 q:32.20 aq:35.22 tex:179 mv:102 misc:167 imb:0 pmb:13 smb:801 d:- ref:0 ;
in:226 out:225 type:P dur:2 cpbdur:2 q:32.07 aq:32.98 tex:19439 mv:1251 misc:254 imb:222 pmb:21 smb:571 d:t ref:0 ;
in:225 out:226 type:b dur:2 cpbdur:2 q:32.13 aq:34.48 tex:269 mv:513 misc:258 imb:26 pmb:214 smb:574 d:s ref:0 ;
